gene,mouse_pooled_g,mouse_se,mouse_ci_low,mouse_ci_high,mouse_tau2,mouse_I2,mouse_same_direction_3of3,human_hedges_g,human_var_g,human_ci_low,human_ci_high,human_n_case,human_n_control,source_human_log2FC,source_human_Wald_stat,source_human_p,source_human_FDR,state,prespecified_state_gene,same_direction_mouse_human,human_contrast,interpretation_boundary
MYO1G,1.2749728256546187,1.012594175814351,-0.7097117589415094,3.259657410250747,1.942928684517269,64.15206372159119,False,1.4040849876922779,0.5398825824580932,-0.03605838321598376,2.8442283586005397,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO1H,0.04823149441938813,0.4799410330491286,-0.892452930356904,0.9889159191956802,0.0,0.0,False,-0.35901260458251993,0.424722294807237,-1.6363587470715015,0.9183335379064617,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO3B,0.15662718468361014,0.5219246138608739,-0.8663450584837026,1.1795994278509228,0.06495674583951558,7.871582502066941,False,-0.2503493414576422,0.4205838412146839,-1.5214570805617393,1.0207583976464552,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO5A,0.9717143609340938,0.5207365361203574,-0.04892924986180669,1.9923579717299944,0.0,0.0,True,-0.410751516167426,0.4272114671687816,-1.691835265293763,0.8703322329589109,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO5B,0.902680082603244,0.5280224316575994,-0.13224388344565097,1.9376040486521389,0.0,0.0,True,0.46330561719505164,0.4300824225994472,-0.8220755070860062,1.7486867414761094,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO5C,-0.32270900603082275,0.48200685514906894,-1.2674424421229977,0.6220244300613523,0.0,0.0,True,0.4118830886679335,0.42726964658733146,-0.8692878891214844,1.6930540664573512,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO6,-1.4221278442917547,0.59450904449265,-2.5873655714973482,-0.25689011708616083,0.05126497701617467,4.689922288431904,True,-0.5910671717681921,0.43850169176304477,-1.8889685929388882,0.706834249402504,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO7A,1.1108450861231258,0.787961271835333,-0.43355900667412683,2.6552491789203785,0.8894804598407869,47.813392440134244,True,1.7906750909989666,0.6170739967619265,0.2510155617651113,3.330334620232822,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO9A,-0.7371095232617909,0.5109117072954327,-1.7384964695608391,0.2642774230372572,0.0,0.0,True,-0.7461689573635677,0.4514646737249813,-2.0631149283820784,0.5707770136549428,4,6,-0.453583145720174,-2.81015349945118,0.0049517876875191,0.0428850159489221,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYO9B,-0.3065553526663232,0.4841616398614023,-1.2555121667946718,0.6424014614620253,0.0,0.0,False,-1.2038639309627994,0.5072471894337419,-2.599801179885065,0.19207331795946603,4,6,-0.836940173631314,-3.54528550441263,0.0003921880378055,0.0080988424067153,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYOCD,0.2172294806811452,0.4794917515597058,-0.7225743523758781,1.1570333137381685,0.0,0.0,False,0.9514519278068535,0.4732454648496278,-0.3968877095866076,2.2997915652003145,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYOF,1.1346337287850585,0.5297354926644057,0.09635216316282347,2.172915294407294,0.0,0.0,True,-0.09270186175845696,0.41720376886500943,-1.3586915925508598,1.1732878690339459,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYOM1,0.012379025208654994,0.4786341364329268,-0.9257438821998816,0.9505019326171915,0.0,0.0,False,0.4770821560522547,0.43089212814313343,-0.8095083768970055,1.7636726890015149,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYOZ2,0.10080631608706905,0.49155474656495174,-0.8626409871802364,1.0642536193543746,0.0,0.0,False,0.8039022577631524,0.45705784416896006,-0.5211763867555331,2.128980902281838,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYPOP,0.5137638656086809,0.5117050274853383,-0.4891779882625822,1.516705719479944,0.0,0.0,False,-0.1097704847515759,0.4174197641243289,-1.376087888035611,1.1565469185324593,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYRIP,1.0811548239296893,1.053806008004736,-0.9843049517595934,3.146614599618972,2.201883442312713,66.93275442240206,False,0.39111309383031323,0.4262272574270117,-0.8884941240813428,1.6707203117419693,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYSM1,-0.741480710047073,0.5725915654487382,-1.8637601783266,0.3807987582324539,0.16275971598692934,16.425526288342237,True,0.5779181067472535,0.43754100029831233,-0.7185607811433269,1.8743969946378338,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYT1,-0.1610030868457931,0.4824828883591278,-1.1066695480296835,0.7846633743380973,0.0,0.0,False,-0.23275346130554658,0.42005255252602375,-1.5030581042097488,1.0375511815986556,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYT1L,-0.5311877932639995,0.4921783576974845,-1.4958573743510692,0.43348178782307023,0.0,0.0,True,0.1972999151833368,0.4190996201998762,-1.0715630013525057,1.4661628317191793,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MYZAP,2.008266054573277,0.6380306678592763,0.7577259455690954,3.258806163577458,0.0,0.0,True,1.509177283330036,0.5590176711991309,0.043734590599071144,2.974619976061001,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MZF1,0.33152907851632996,0.4808627650728462,-0.6109619410264486,1.2740200980591085,0.0,0.0,True,0.21860392654158467,0.4196533964603791,-1.051097017713476,1.4883048707966453,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
MZT1,0.32889137828699244,0.4860175426781898,-0.6237030053622595,1.2814857619362443,0.0,0.0,True,0.9202623752917755,0.4695968441277705,-0.42286950073575846,2.2633942513193093,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
N4BP1,-0.3243279465898761,0.48319907429967746,-1.2713981322172438,0.6227422390374917,0.0,0.0,False,0.3331133944192701,0.4236019500130122,-0.9425469252465835,1.6087737140851237,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
N4BP2,0.005694782369371452,0.4768989385291629,-0.9290271371477877,0.9404167018865307,0.0,0.0,False,-0.4105972005216022,0.42720354548392775,-1.6916690721709084,0.8704746711277039,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
N4BP2L1,1.7089523063314473,0.8373001424306937,0.06784402716728777,3.3500605854956067,0.9087121356982268,43.20574884121175,True,0.43927988925340805,0.4287270929855721,-0.8440743098722168,1.7226340883790328,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
N4BP2L2,-0.47878402590620556,0.7063901328194683,-1.8633086862323633,0.9057406344199523,0.6732524144030837,44.955998688062046,False,1.1089670210158158,0.49352965752295996,-0.26796563250802397,2.4858996745396555,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
N4BP3,-0.400316605097645,0.4868798760566903,-1.3546011621687581,0.553967951973468,0.0,0.0,False,0.370847199440713,0.42526214449998045,-0.9073104803121119,1.6490048791935379,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
N6AMT1,0.7415918527973755,0.5686598729945628,-0.37298149827196747,1.8561652038667185,0.13322226612133456,13.343042974092171,False,0.403557756314847,0.4268453455842838,-0.8769769287275319,1.684092441357226,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA10,0.36421558373066437,0.4960040366540581,-0.6079523281112895,1.3363834955726184,0.0,0.0,False,2.0213292319497707,0.6720274081625823,0.4145745863372625,3.628083877562279,4,6,1.07225681779662,2.82475968648554,0.0047316088793913,0.04169396896324,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA15,0.10369579866390187,0.4831459770519508,-0.8432703163579216,1.0506619136857254,0.0,0.0,False,-0.11100938489631773,0.4174368593876079,-1.3773527186819994,1.1553339488893637,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA16,-1.546675117890482,1.4307732306509808,-4.350990649966405,1.2576404141854403,4.6209959271599095,77.72293956773066,False,1.5645079491567293,0.5696469868525789,0.08519869660239388,3.0438172017110645,4,6,0.664420876506335,2.22530700532482,0.026060635497254,0.124548818918175,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA20,1.2928628367292645,0.5566218124668207,0.20188408429429594,2.3838415891642333,0.0,0.0,True,0.8855267668478621,0.46567652009191846,-0.4519869413380069,2.223040475033731,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA25,0.9773522136466488,0.5585864445279803,-0.11747721762819263,2.07218164492149,0.05233267543953341,5.300068560212335,True,-1.025368464234233,0.482377947132046,-2.3866557673787483,0.33591883891028274,4,6,-0.391797363552281,-2.25825344965439,0.0239298626612832,0.118002743177966,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA30,-0.8677769705942494,0.5082320438355022,-1.8639117765118338,0.128357835323335,0.0,0.0,True,0.9640877766032099,0.47475824422889923,-0.3864051967327269,2.3145807499391466,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA35,-0.852319403972869,0.6681678119057861,-2.16192831530821,0.45728950736247187,0.4633879250698744,34.44142149568739,False,0.024716983581721134,0.4167048497465029,-1.240515544764814,1.2899495119282562,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA38,0.826836788370894,0.9872442341886283,-1.1081619106388174,2.7618354873806057,1.9087274185825858,65.48411201660726,False,1.4707686727910916,0.551864197220646,0.014732443831511954,2.926804901750671,4,6,0.768414803779378,2.2970065171772,0.0216183979575433,0.110671353955327,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA40,0.3921953183055582,0.49255531499518335,-0.5732130990850012,1.3576037356961175,0.0,0.0,False,0.33994966516919933,0.4238895275947074,-0.9361435952188601,1.6160429255572588,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAA50,0.8115348222437512,1.1132483634360182,-1.3704319700908445,2.993501614578347,2.4426307964994187,68.70622894012264,False,1.559774177198695,0.5687226344076584,0.08166563167828556,3.0378827227191048,4,6,0.318489242111835,2.1619370052885998,0.0306230321460389,0.138256847377627,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAAA,0.42986621055056895,0.8001976932703729,-1.1385212682593622,1.9982536893604999,1.0665898572748715,55.52801326009315,False,0.44633134256992013,0.4291173958766834,-0.8376068911468996,1.73026957628674,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAALAD2,-0.8374312171733896,0.5792047411606124,-1.97267250984819,0.2978100755014107,0.14532783187713877,13.972193477136194,False,-0.3689572630317669,0.42517475803815996,-1.6469836127129445,0.9090690866494106,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAB1,0.044433319913119496,0.5300944016279964,-0.9945517072777534,1.0834183471039924,0.0897950408860142,10.522515917415745,False,0.16058119336573268,0.4182783116455894,-1.1070378195942718,1.428200206325737,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NAB2,-0.3731211593937038,0.5006524825164589,-1.3544000251259631,0.6081577063385556,0.0,0.0,False,-0.48375995572062,0.4312931475890927,-1.770949046638601,0.803429135197361,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NACA,0.5392906627094401,0.501784445570943,-0.4442068506096082,1.5227881760284885,0.0,0.0,False,3.290603072348481,1.0934209529009955,1.2410943671548522,5.340111777542109,4,6,2.18367959029902,5.08140239702515,3.74658505205062e-07,5.21442522312799e-05,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NACAD,-0.5239515043658688,0.49540617579419094,-1.494947608922483,0.44704460019074543,0.0,0.0,True,0.24732013093396352,0.4204896196144912,-1.023645219778254,1.5182854816461808,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
NACC1,-0.2257358303292242,0.7486784629662624,-1.6931456177430986,1.24167395708465,0.8616643969181865,51.24212918485897,False,0.00988473820888992,0.41667277341975784,-1.2552990928486136,1.2750685692663937,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
